Year_Birth,Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Customer_Age,Customer_Tenure,Total_Children,Family_Size,Total_Spending,Total_Purchases,Total_Campaign_Acceptance,Average_Spending_Per_Purchase,Digital_Engagement,Deal_Dependency,Customer_Activity_Level,Education_Basic,Education_Graduation,Education_Master,Education_PhD,Marital_Status_Alone,Marital_Status_Divorced,Marital_Status_Married,Marital_Status_Single,Marital_Status_Together,Marital_Status_Widow,Marital_Status_YOLO,Preferred_Shopping_Channel_Store,Preferred_Shopping_Channel_Web,Product_Preference_Fruit,Product_Preference_Gold,Product_Preference_Meat,Product_Preference_Sweet,Product_Preference_Wine
1961,82014.0,0,0,48,980,37,265,35,163,31,1,3,6,12,6,0,0,0,0,0,0,1,65,14,0,1,1511,22,1,68.68181818181819,9,0.045454545454545456,28,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
1963,34213.0,1,1,2,50,4,28,6,3,26,3,3,1,2,9,0,0,0,0,0,0,1,63,14,2,3,117,9,1,13.0,12,0.3333333333333333,18,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
1977,157146.0,0,0,13,1,0,1725,2,1,1,0,0,28,0,1,0,0,0,0,0,0,0,49,13,0,2,1730,28,0,61.785714285714285,1,0.0,29,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1947,25358.0,0,1,57,19,0,5,0,0,8,2,1,0,3,6,0,0,0,0,0,0,0,79,13,1,2,32,6,0,5.333333333333333,7,0.3333333333333333,12,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1
1978,35544.0,1,0,77,30,5,23,4,1,4,1,2,0,3,7,0,0,0,0,0,0,0,48,12,1,2,67,6,0,11.166666666666666,9,0.16666666666666666,13,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
1954,36634.0,0,1,0,213,9,76,4,3,30,3,5,2,5,7,0,0,0,0,0,0,0,72,13,1,3,335,15,0,22.333333333333332,12,0.2,22,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
1954,62670.0,0,1,57,539,30,92,80,46,38,1,5,3,13,3,0,0,0,0,0,0,0,72,12,1,3,825,22,0,37.5,8,0.045454545454545456,25,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1972,50334.0,0,1,24,284,16,160,84,16,134,6,7,4,6,6,0,0,0,0,0,0,0,54,13,1,3,694,23,0,30.17391304347826,13,0.2608695652173913,29,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
1981,72066.0,0,0,55,1003,34,536,134,51,34,1,4,6,6,2,0,0,1,1,0,0,1,45,12,0,1,1792,17,3,105.41176470588235,6,0.058823529411764705,19,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1958,50729.0,1,1,62,239,13,143,45,4,52,9,6,2,7,6,0,0,0,0,0,0,0,68,13,2,3,496,24,0,20.666666666666668,12,0.375,30,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1
1968,34916.0,2,0,89,51,23,82,33,0,42,4,5,1,3,9,0,0,0,0,0,0,0,58,13,2,4,231,13,0,17.76923076923077,14,0.3076923076923077,22,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
1976,64892.0,0,1,77,527,24,230,32,24,65,2,6,4,12,4,0,0,0,0,0,0,0,50,12,1,2,902,24,0,37.583333333333336,10,0.08333333333333333,28,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1966,43602.0,1,1,45,19,5,12,10,3,19,3,3,1,2,6,0,0,0,0,0,0,0,60,12,2,3,68,9,0,7.555555555555555,9,0.3333333333333333,15,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
1989,33996.0,0,0,46,40,2,15,8,0,6,1,1,1,3,4,0,0,0,0,0,0,0,37,13,0,1,71,6,0,11.833333333333334,5,0.16666666666666666,10,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1
1985,41473.0,1,0,80,21,8,20,15,3,9,1,2,0,3,7,0,0,0,0,0,0,0,41,13,1,2,76,6,0,12.666666666666666,9,0.16666666666666666,13,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
1967,63246.0,0,2,60,593,30,91,29,22,7,1,6,3,12,4,0,0,0,0,0,0,0,59,13,2,4,772,22,0,35.09090909090909,10,0.045454545454545456,26,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1959,36732.0,1,1,71,21,5,3,10,1,7,3,1,1,4,2,0,0,0,0,0,0,0,67,13,2,4,47,9,0,5.222222222222222,3,0.3333333333333333,11,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1970,69084.0,1,0,43,1181,107,199,39,30,30,2,7,3,13,8,0,0,0,0,0,0,0,56,13,1,3,1586,25,0,63.44,15,0.08,33,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1967,77766.0,0,1,97,1004,59,265,115,59,27,2,11,10,11,6,1,0,0,0,0,0,1,59,13,1,3,1529,34,2,44.970588235294116,17,0.058823529411764705,40,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
1985,37929.0,0,0,49,202,2,46,3,2,10,2,4,2,5,7,0,1,0,1,0,0,1,41,13,0,1,265,13,3,20.384615384615383,11,0.15384615384615385,20,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1
1951,86610.0,0,0,66,446,107,768,33,196,53,1,5,6,6,2,0,0,0,0,0,0,0,75,13,0,2,1603,18,0,89.05555555555556,7,0.05555555555555555,20,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1986,80141.0,0,0,20,1184,102,673,52,40,40,1,7,4,10,6,0,0,1,0,0,0,1,40,13,0,2,2091,22,2,95.04545454545455,13,0.045454545454545456,28,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1955,72635.0,0,0,54,390,22,323,104,35,107,1,6,8,6,3,0,0,0,1,0,0,0,71,13,0,2,981,21,1,46.714285714285715,9,0.047619047619047616,24,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1970,69016.0,0,1,61,726,53,363,123,107,161,4,8,9,13,5,0,0,0,0,0,0,0,56,14,1,3,1533,34,0,45.088235294117645,13,0.11764705882352941,39,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1991,20193.0,0,0,18,8,8,22,24,11,9,1,1,1,4,4,0,0,0,0,0,0,0,35,14,0,2,82,7,0,11.714285714285714,5,0.14285714285714285,11,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1975,27573.0,1,0,45,50,15,110,39,15,15,4,5,1,4,8,0,0,0,0,0,0,0,51,13,1,3,244,14,0,17.428571428571427,13,0.2857142857142857,22,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
1979,15862.0,1,0,26,1,1,4,11,9,10,1,1,0,3,8,0,0,0,0,0,0,0,47,13,1,2,36,5,0,7.2,9,0.2,13,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1976,49544.0,1,0,0,308,0,73,0,0,23,2,5,1,8,7,0,0,0,0,0,0,0,50,13,1,3,404,16,0,25.25,12,0.125,23,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1980,33228.0,1,0,28,22,2,31,7,4,5,1,2,0,3,7,0,0,0,0,0,0,0,46,12,1,3,71,6,0,11.833333333333334,9,0.16666666666666666,13,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
1978,70440.0,0,0,49,690,117,499,76,102,88,1,5,10,7,3,0,0,0,1,0,0,0,48,13,0,2,1572,23,1,68.34782608695652,8,0.043478260869565216,26,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1971,38232.0,1,1,84,43,5,28,7,6,33,4,3,1,3,5,0,0,0,0,0,0,0,55,12,2,4,122,11,0,11.090909090909092,8,0.36363636363636365,16,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
1955,22554.0,1,1,38,27,0,10,0,0,4,4,2,0,4,5,0,0,0,0,0,0,0,71,14,2,4,41,10,0,4.1,7,0.4,15,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1983,23536.0,1,0,53,6,0,3,0,0,1,1,0,0,3,3,0,0,0,0,0,0,0,43,12,1,3,10,4,0,2.5,3,0.25,7,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1952,49413.0,0,1,88,205,7,41,3,2,46,2,4,2,5,5,0,0,0,0,0,0,0,74,13,1,3,304,13,0,23.384615384615383,9,0.15384615384615385,18,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1969,42231.0,1,1,99,24,0,8,0,1,4,1,1,0,3,5,0,0,0,0,0,0,0,57,12,2,4,37,5,0,7.4,6,0.2,10,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1980,78789.0,0,0,12,667,50,850,21,83,83,1,4,6,5,2,0,0,0,0,0,0,1,46,14,0,1,1754,16,1,109.625,6,0.0625,18,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1968,56534.0,0,1,35,691,7,61,10,0,46,4,10,4,7,8,0,1,0,0,1,0,1,58,13,1,3,815,25,3,32.6,18,0.16,33,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
1971,58350.0,0,1,5,493,26,206,116,80,80,4,8,3,12,6,0,0,0,0,0,0,0,55,13,1,2,1001,27,0,37.074074074074076,14,0.14814814814814814,33,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
1989,81217.0,0,0,77,493,70,324,146,40,84,1,3,7,11,1,0,0,0,0,0,0,0,37,13,0,1,1157,22,0,52.59090909090909,4,0.045454545454545456,23,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
1951,49090.0,0,1,45,494,5,82,7,0,100,3,7,2,9,7,0,0,0,0,0,0,0,75,13,1,2,688,21,0,32.76190476190476,14,0.14285714285714285,28,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
1987,61787.0,0,0,71,621,73,414,78,48,85,1,8,4,6,5,0,0,0,0,0,0,0,39,13,0,1,1319,19,0,69.42105263157895,13,0.05263157894736842,24,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1985,18169.0,1,0,40,9,0,5,0,0,7,1,1,0,2,8,0,0,0,0,0,0,0,41,13,1,3,21,4,0,5.25,9,0.25,12,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1981,24336.0,1,0,82,1,6,2,8,2,12,1,1,0,2,7,0,0,0,0,0,0,0,45,14,1,2,31,4,0,7.75,8,0.25,11,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
1990,18222.0,0,0,70,12,4,19,12,6,14,1,2,0,3,8,0,0,0,0,0,0,0,36,14,0,2,67,6,0,11.166666666666666,10,0.16666666666666666,14,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
1952,62335.0,0,1,87,243,131,217,85,6,26,2,3,3,13,2,0,0,0,0,0,0,0,74,13,1,2,708,21,0,33.714285714285715,5,0.09523809523809523,23,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1971,42033.0,1,1,95,11,1,4,2,0,7,1,1,0,2,7,0,0,0,0,0,0,0,55,14,2,4,25,4,0,6.25,8,0.25,11,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
1983,86580.0,0,0,72,532,21,127,26,20,20,0,4,2,5,1,0,0,1,0,0,0,0,43,13,0,2,746,11,1,67.81818181818181,5,0.0,12,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1957,41437.0,1,1,5,29,0,2,0,0,1,1,1,0,3,7,0,0,0,0,0,0,0,69,14,2,3,32,5,0,6.4,8,0.2,12,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1951,73705.0,0,2,86,612,91,520,258,107,107,2,9,6,8,5,0,0,0,0,0,0,0,75,12,2,3,1695,25,0,67.8,14,0.08,30,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
1976,61064.0,0,1,80,387,126,342,0,45,180,5,8,4,11,6,0,0,0,0,0,0,0,50,14,1,3,1080,28,0,38.57142857142857,14,0.17857142857142858,34,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1955,38452.0,1,1,62,56,0,14,0,0,2,3,3,0,3,7,0,0,0,0,0,0,0,71,12,2,4,72,9,0,8.0,10,0.3333333333333333,16,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
1989,18358.0,1,0,49,6,8,19,16,4,4,3,3,0,4,7,0,0,0,0,0,0,0,37,13,1,2,57,10,0,5.7,10,0.3,17,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
1973,55012.0,0,1,85,582,0,65,0,0,13,6,8,2,9,5,0,0,0,0,0,0,0,53,12,1,3,660,25,0,26.4,13,0.24,30,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
1973,9722.0,1,0,7,6,17,16,6,16,42,4,3,1,3,8,0,0,0,0,0,0,1,53,14,1,3,103,11,1,9.363636363636363,11,0.36363636363636365,19,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
1984,38175.0,1,0,6,70,6,69,2,3,3,3,3,1,4,7,0,0,0,0,0,0,0,42,13,1,3,153,11,0,13.909090909090908,10,0.2727272727272727,18,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1956,58656.0,0,1,25,962,12,194,16,24,12,4,7,8,13,6,0,0,1,0,0,0,0,70,14,1,3,1220,32,1,38.125,13,0.125,38,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
1965,52117.0,0,1,55,112,10,107,30,0,20,2,5,2,4,7,0,0,0,0,0,0,0,61,14,1,3,279,13,0,21.46153846153846,12,0.15384615384615385,20,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
1978,64813.0,1,0,81,293,0,124,179,97,52,1,7,2,10,5,0,0,0,0,0,0,0,48,12,1,3,745,20,0,37.25,12,0.05,25,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1973,54222.0,0,1,98,199,12,31,3,12,7,1,3,3,5,3,0,0,0,0,0,0,0,53,12,1,3,264,12,0,22.0,6,0.08333333333333333,15,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1986,83512.0,0,0,31,1060,61,835,80,20,101,1,4,7,10,1,1,0,1,1,1,0,1,40,12,0,2,2157,22,5,98.04545454545455,5,0.045454545454545456,23,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1959,77520.0,0,1,30,940,44,396,0,88,58,1,8,7,7,4,1,0,1,1,0,0,1,67,13,1,3,1526,23,4,66.34782608695652,12,0.043478260869565216,27,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
1978,41154.0,0,1,98,44,2,11,2,3,7,1,1,0,4,5,0,0,0,0,0,0,0,48,13,1,3,69,6,0,11.5,6,0.16666666666666666,11,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
1966,80398.0,0,0,92,342,51,936,207,35,26,1,5,8,12,3,0,0,1,0,0,0,0,60,14,0,2,1597,26,1,61.42307692307692,8,0.038461538461538464,29,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
1992,18746.0,1,0,41,2,10,11,12,9,20,2,3,0,3,6,0,0,0,0,0,0,0,34,12,1,2,64,8,0,8.0,9,0.25,14,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
1984,35196.0,1,0,68,75,12,141,43,39,187,6,6,1,5,8,0,0,0,0,0,0,0,42,14,1,3,497,18,0,27.61111111111111,14,0.3333333333333333,26,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
1956,60230.0,0,1,78,520,20,367,39,81,40,2,6,3,6,5,0,0,0,0,0,0,0,70,13,1,2,1067,17,0,62.76470588235294,11,0.11764705882352941,22,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
1977,22108.0,1,1,46,5,3,9,6,2,6,2,2,0,3,7,0,0,0,0,0,0,0,49,12,2,4,31,7,0,4.428571428571429,9,0.2857142857142857,14,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
1974,44392.0,1,1,71,87,5,71,7,12,29,5,4,1,4,7,0,0,0,0,0,0,0,52,13,2,4,211,14,0,15.071428571428571,11,0.35714285714285715,21,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
1976,55424.0,0,1,6,462,61,184,10,53,107,4,7,5,9,6,1,0,0,0,0,0,1,50,14,1,3,877,25,2,35.08,13,0.16,31,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1979,17688.0,1,0,82,2,2,1,3,1,2,1,1,0,2,8,0,0,0,0,0,1,0,47,13,1,3,11,4,0,2.75,9,0.25,12,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1983,92491.0,0,0,71,979,44,935,29,25,22,1,7,5,12,3,0,1,1,1,0,0,1,43,13,0,2,2034,25,4,81.36,10,0.04,28,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1991,90273.0,0,0,32,704,129,853,120,74,111,1,5,6,7,2,0,1,1,1,0,0,1,35,13,0,1,1991,19,4,104.78947368421052,7,0.05263157894736842,21,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
1962,82571.0,0,0,28,861,31,558,62,95,79,0,6,5,13,2,0,0,1,0,0,0,0,64,12,0,1,1686,24,1,70.25,8,0.0,26,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1
1982,38513.0,1,0,20,172,3,115,16,0,18,5,6,1,5,8,0,0,0,0,0,0,1,44,12,1,2,324,17,1,19.058823529411764,14,0.29411764705882354,25,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
1979,16653.0,1,0,10,5,7,31,15,4,7,3,2,1,3,6,0,0,0,0,0,0,1,47,12,1,2,69,9,1,7.666666666666667,8,0.3333333333333333,15,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
1955,42586.0,1,1,7,194,2,56,0,0,0,5,4,1,6,8,0,0,0,0,0,0,1,71,14,2,4,252,16,1,15.75,12,0.3125,24,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
1965,23529.0,0,1,67,9,7,13,3,2,20,1,1,1,2,6,0,0,0,0,0,0,0,61,13,1,2,54,5,0,10.8,7,0.2,11,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
1961,74881.0,1,1,48,505,72,270,36,27,54,4,9,2,12,5,0,0,0,0,0,0,0,65,13,2,4,964,27,0,35.7037037037037,14,0.14814814814814814,32,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
1951,71107.0,0,1,61,533,10,217,198,174,195,2,7,6,13,4,0,0,0,0,0,0,0,75,13,1,3,1327,28,0,47.392857142857146,11,0.07142857142857142,32,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1964,46910.0,1,1,36,48,0,14,0,0,6,2,2,0,3,6,0,0,0,0,0,0,0,62,12,2,4,68,7,0,9.714285714285714,8,0.2857142857142857,13,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
1959,18690.0,0,0,77,6,1,7,23,4,19,1,1,1,2,8,0,0,0,0,0,0,0,67,14,0,2,60,5,0,12.0,9,0.2,13,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1955,37244.0,1,1,90,18,2,10,0,0,25,1,1,1,2,7,1,0,0,0,0,0,0,71,13,2,3,55,5,1,11.0,8,0.2,12,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
1966,82427.0,0,0,35,482,147,509,104,107,107,1,3,5,12,1,0,0,1,0,0,0,0,60,12,0,2,1456,21,1,69.33333333333333,4,0.047619047619047616,22,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
1958,75342.0,0,1,38,204,97,97,21,118,26,1,5,2,10,4,0,0,0,0,0,0,0,68,13,1,2,563,18,0,31.27777777777778,9,0.05555555555555555,22,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
1954,70044.0,0,1,46,1073,0,250,153,14,14,4,7,10,5,5,0,0,0,0,0,0,0,72,13,1,2,1504,26,0,57.84615384615385,12,0.15384615384615385,31,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1967,79146.0,1,1,33,245,16,223,21,43,16,2,8,1,8,6,0,0,0,0,0,0,0,59,12,2,3,564,19,0,29.68421052631579,14,0.10526315789473684,25,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
1963,77437.0,0,0,70,560,21,442,29,44,29,1,4,5,13,1,0,0,1,0,0,0,0,63,13,0,2,1125,23,1,48.91304347826087,5,0.043478260869565216,24,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1959,54984.0,0,1,51,173,13,131,32,3,6,4,6,1,6,7,0,0,0,1,0,0,0,67,12,1,3,358,17,1,21.058823529411764,13,0.23529411764705882,24,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
1971,42403.0,1,0,18,22,1,11,0,5,3,1,1,0,3,8,0,0,0,0,0,0,0,55,13,1,3,42,5,0,8.4,9,0.2,13,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1964,55761.0,0,1,97,136,1,12,0,3,32,2,4,1,3,6,0,1,0,0,0,0,0,62,12,1,3,184,10,1,18.4,10,0.2,16,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
1983,37292.0,1,0,32,275,0,86,10,23,66,5,6,3,5,8,0,0,0,0,0,0,0,43,13,1,3,460,19,0,24.210526315789473,14,0.2631578947368421,27,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
1945,45576.0,0,0,9,56,19,29,2,14,25,1,3,1,3,8,0,0,0,0,0,0,1,81,12,0,1,145,8,1,18.125,11,0.125,16,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
1947,70321.0,0,0,6,303,23,751,82,26,191,1,6,5,13,4,0,0,0,0,0,0,1,79,13,0,2,1376,25,1,55.04,10,0.04,29,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
1969,58086.0,0,1,80,708,7,62,0,0,15,2,11,3,7,8,0,0,0,0,0,0,0,57,13,1,2,792,23,0,34.43478260869565,19,0.08695652173913043,31,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1952,81795.0,0,0,74,324,132,693,27,118,88,1,4,11,7,2,0,0,0,0,0,0,0,74,14,0,2,1382,23,0,60.08695652173913,6,0.043478260869565216,25,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1947,28389.0,0,0,49,1,5,3,7,4,8,1,1,0,2,7,0,0,0,0,0,0,0,79,14,0,2,28,4,0,7.0,8,0.25,11,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
1946,66835.0,0,0,21,620,26,195,34,17,141,1,6,4,13,2,0,0,0,0,0,0,0,80,13,0,2,1033,24,0,43.041666666666664,8,0.041666666666666664,26,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1969,69901.0,0,1,95,312,21,206,102,92,149,3,7,3,10,5,0,0,0,0,0,0,0,57,13,1,2,882,23,0,38.34782608695652,12,0.13043478260869565,28,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1949,80360.0,0,0,56,1493,86,454,112,43,43,2,4,4,5,2,0,1,1,1,0,0,0,77,13,0,2,2231,15,3,148.73333333333332,6,0.13333333333333333,17,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1961,63342.0,0,1,48,918,21,118,13,10,21,3,8,3,5,6,0,1,0,0,0,0,1,65,14,1,3,1101,19,2,57.94736842105263,14,0.15789473684210525,25,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1
1974,44989.0,0,1,26,98,0,106,49,10,106,5,5,1,5,6,0,0,0,0,0,0,0,52,14,1,3,369,16,0,23.0625,11,0.3125,22,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
1980,31859.0,1,0,3,3,4,7,15,8,11,1,1,0,3,7,0,0,0,0,0,0,0,46,12,1,2,48,5,0,9.6,8,0.2,12,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1949,51569.0,0,1,39,380,0,47,6,0,34,4,7,1,7,8,0,1,0,0,0,0,1,77,13,1,2,467,19,2,24.57894736842105,15,0.21052631578947367,27,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1
1971,30372.0,1,1,33,15,0,12,7,3,7,3,2,0,3,7,0,0,0,0,0,0,0,55,14,2,3,44,8,0,5.5,9,0.375,15,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
1979,16014.0,1,1,42,3,9,4,7,8,7,4,1,1,4,3,0,0,0,0,0,0,0,47,13,2,3,38,10,0,3.8,4,0.4,13,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
1968,41120.0,1,1,80,24,2,23,0,8,24,3,2,1,3,6,0,0,0,0,0,0,0,58,13,2,4,81,9,0,9.0,8,0.3333333333333333,15,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1971,39763.0,1,0,9,80,1,60,4,6,16,2,5,1,2,9,0,0,0,0,0,0,1,55,13,1,2,167,10,1,16.7,14,0.2,19,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
1955,38725.0,1,1,52,31,0,6,2,1,5,2,1,0,4,4,0,0,0,0,0,0,0,71,12,2,4,45,7,0,6.428571428571429,5,0.2857142857142857,11,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1972,77981.0,1,0,78,138,120,204,16,126,60,3,7,4,7,5,0,0,0,0,0,0,0,54,13,1,3,664,21,0,31.61904761904762,12,0.14285714285714285,26,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
1964,62905.0,0,1,68,166,75,96,119,107,59,3,7,2,8,4,0,0,0,0,0,0,0,62,13,1,3,622,20,0,31.1,11,0.15,24,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1979,13533.0,1,0,45,12,3,8,8,0,17,2,2,0,3,7,0,0,0,0,0,0,0,47,13,1,2,48,7,0,6.857142857142857,9,0.2857142857142857,14,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
1975,59481.0,0,1,47,178,3,85,71,66,58,2,3,3,8,2,0,0,0,0,0,0,0,51,13,1,3,461,16,0,28.8125,5,0.125,18,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
1977,72117.0,0,1,34,707,20,171,65,60,50,1,9,7,9,5,0,0,0,0,0,0,0,49,13,1,3,1073,26,0,41.26923076923077,14,0.038461538461538464,31,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
1986,21955.0,1,0,81,5,1,7,17,14,11,2,2,1,3,6,0,0,0,0,0,0,0,40,13,1,3,55,8,0,6.875,8,0.25,14,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
